% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 2.341 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-12 T 14:41:12 +1100
Time (s), Voltage (V), Freq (Hz), FFT (dBm)
-3.916800000000e-04, -6.346941e-01, 7.787520e-04, -1.005205e+02
-3.893760000000e-04, -6.457621e-01, 7.810560e-04, -1.037786e+02
-3.870720000000e-04, -6.567538e-01, 7.833600e-04, -1.073664e+02
-3.847680000000e-04, -6.675929e-01, 7.856640e-04, -1.107369e+02
-3.824640000000e-04, -6.782792e-01, 7.879680e-04, -1.077377e+02
-3.801600000000e-04, -6.888893e-01, 7.902720e-04, -1.023074e+02
-3.778560000000e-04, -6.992703e-01, 7.925760e-04, -1.004648e+02
-3.755520000000e-04, -7.095750e-01, 7.948800e-04, -1.021633e+02
-3.732480000000e-04, -7.196507e-01, 7.971840e-04, -1.064443e+02
-3.709440000000e-04, -7.296501e-01, 7.994880e-04, -1.075252e+02
-3.686400000000e-04, -7.394969e-01, 8.017920e-04, -1.032316e+02
-3.663360000000e-04, -7.491146e-01, 8.040960e-04, -9.944540e+01
-3.640320000000e-04, -7.586560e-01, 8.064000e-04, -9.716766e+01
-3.617280000000e-04, -7.680447e-01, 8.087040e-04, -9.616463e+01
-3.594240000000e-04, -7.772045e-01, 8.110080e-04, -9.650002e+01
-3.571200000000e-04, -7.862116e-01, 8.133120e-04, -9.801574e+01
-3.548160000000e-04, -7.951423e-01, 8.156160e-04, -9.971573e+01
-3.525120000000e-04, -8.037677e-01, 8.179200e-04, -1.004642e+02
-3.502080000000e-04, -8.123168e-01, 8.202240e-04, -1.009062e+02
-3.479040000000e-04, -8.206369e-01, 8.225280e-04, -1.027438e+02
-3.456000000000e-04, -8.288807e-01, 8.248320e-04, -1.065153e+02
-3.432960000000e-04, -8.368955e-01, 8.271360e-04, -1.049752e+02
-3.409920000000e-04, -8.446813e-01, 8.294400e-04, -1.026976e+02
-3.386880000000e-04, -8.523907e-01, 8.317440e-04, -1.052269e+02
-3.363840000000e-04, -8.598712e-01, 8.340480e-04, -1.098280e+02
-3.340800000000e-04, -8.671990e-01, 8.363520e-04, -1.036369e+02
-3.317760000000e-04, -8.742978e-01, 8.386560e-04, -1.013759e+02
-3.294720000000e-04, -8.812439e-01, 8.409600e-04, -1.021478e+02
-3.271680000000e-04, -8.878848e-01, 8.432640e-04, -1.033842e+02
-3.248640000000e-04, -8.945256e-01, 8.455680e-04, -1.035847e+02
-3.225600000000e-04, -9.008611e-01, 8.478720e-04, -1.049201e+02
-3.202560000000e-04, -9.070439e-01, 8.501760e-04, -1.068563e+02
-3.179520000000e-04, -9.130741e-01, 8.524800e-04, -1.069252e+02
-3.156480000000e-04, -9.188752e-01, 8.547840e-04, -1.044495e+02
-3.133440000000e-04, -9.244474e-01, 8.570880e-04, -9.967722e+01
-3.110400000000e-04, -9.298669e-01, 8.593920e-04, -9.713661e+01
-3.087360000000e-04, -9.351338e-01, 8.616960e-04, -9.796975e+01
-3.064320000000e-04, -9.401716e-01, 8.640000e-04, -1.036691e+02
-3.041280000000e-04, -9.449805e-01, 8.663040e-04, -1.081882e+02
-3.018240000000e-04, -9.496367e-01, 8.686080e-04, -1.007165e+02
-2.995200000000e-04, -9.539876e-01, 8.709120e-04, -9.762244e+01
-2.972160000000e-04, -9.583385e-01, 8.732160e-04, -9.560303e+01
-2.949120000000e-04, -9.623077e-01, 8.755200e-04, -9.433326e+01
-2.926080000000e-04, -9.662006e-01, 8.778240e-04, -9.420806e+01
-2.903040000000e-04, -9.697882e-01, 8.801280e-04, -9.556467e+01
-2.880000000000e-04, -9.732231e-01, 8.824320e-04, -9.892282e+01
-2.856960000000e-04, -9.765053e-01, 8.847360e-04, -1.046246e+02
-2.833920000000e-04, -9.794822e-01, 8.870400e-04, -1.048510e+02
-2.810880000000e-04, -9.823065e-01, 8.893440e-04, -1.024562e+02
-2.787840000000e-04, -9.849017e-01, 8.916480e-04, -1.026629e+02
-2.764800000000e-04, -9.872680e-01, 8.939520e-04, -1.027852e+02
-2.741760000000e-04, -9.894816e-01, 8.962560e-04, -1.022981e+02
-2.718720000000e-04, -9.914662e-01, 8.985600e-04, -1.037312e+02
-2.695680000000e-04, -9.932218e-01, 9.008640e-04, -1.089428e+02
-2.672640000000e-04, -9.948248e-01, 9.031680e-04, -1.102092e+02
-2.649600000000e-04, -9.961988e-01, 9.054720e-04, -1.014447e+02
-2.626560000000e-04, -9.973437e-01, 9.077760e-04, -9.755626e+01
-2.603520000000e-04, -9.983360e-01, 9.100800e-04, -9.699560e+01
-2.580480000000e-04, -9.990230e-01, 9.123840e-04, -9.871618e+01
-2.557440000000e-04, -9.995573e-01, 9.146880e-04, -1.006544e+02
-2.534400000000e-04, -9.998627e-01, 9.169920e-04, -1.005034e+02
-2.511360000000e-04, -9.999390e-01, 9.192960e-04, -9.925696e+01
-2.488320000000e-04, -9.998627e-01, 9.216000e-04, -9.884999e+01
-2.465280000000e-04, -9.995573e-01, 9.239040e-04, -9.985075e+01
-2.442240000000e-04, -9.990230e-01, 9.262080e-04, -1.022091e+02
-2.419200000000e-04, -9.983360e-01, 9.285120e-04, -1.055674e+02
-2.396160000000e-04, -9.973437e-01, 9.308160e-04, -1.078918e+02
-2.373120000000e-04, -9.961988e-01, 9.331200e-04, -1.073256e+02
-2.350080000000e-04, -9.948248e-01, 9.354240e-04, -1.070562e+02
-2.327040000000e-04, -9.932218e-01, 9.377280e-04, -1.083017e+02
-2.304000000000e-04, -9.915425e-01, 9.400320e-04, -1.119377e+02
-2.280960000000e-04, -9.895579e-01, 9.423360e-04, -1.154288e+02
-2.257920000000e-04, -9.873443e-01, 9.446400e-04, -1.057874e+02
-2.234880000000e-04, -9.849017e-01, 9.469440e-04, -1.016736e+02
-2.211840000000e-04, -9.823828e-01, 9.492480e-04, -1.000768e+02
-2.188800000000e-04, -9.795585e-01, 9.515520e-04, -9.915940e+01
-2.165760000000e-04, -9.765053e-01, 9.538560e-04, -9.848467e+01
-2.142720000000e-04, -9.732994e-01, 9.561600e-04, -9.855654e+01
-2.119680000000e-04, -9.698645e-01, 9.584640e-04, -9.932352e+01
-2.096640000000e-04, -9.662006e-01, 9.607680e-04, -1.003489e+02
-2.073600000000e-04, -9.623840e-01, 9.630720e-04, -1.018157e+02
-2.050560000000e-04, -9.583385e-01, 9.653760e-04, -1.039822e+02
-2.027520000000e-04, -9.541403e-01, 9.676800e-04, -1.065745e+02
-2.004480000000e-04, -9.497130e-01, 9.699840e-04, -1.105073e+02
-1.981440000000e-04, -9.450568e-01, 9.722880e-04, -1.147791e+02
-1.958400000000e-04, -9.402480e-01, 9.745920e-04, -1.137324e+02
-1.935360000000e-04, -9.352864e-01, 9.768960e-04, -1.101746e+02
-1.912320000000e-04, -9.300196e-01, 9.792000e-04, -1.088791e+02
-1.889280000000e-04, -9.246001e-01, 9.815040e-04, -1.107823e+02
-1.866240000000e-04, -9.190279e-01, 9.838080e-04, -1.049057e+02
-1.843200000000e-04, -9.132267e-01, 9.861120e-04, -9.954885e+01
-1.820160000000e-04, -9.071966e-01, 9.884160e-04, -9.763991e+01
-1.797120000000e-04, -9.010137e-01, 9.907200e-04, -9.804109e+01
-1.774080000000e-04, -8.946782e-01, 9.930240e-04, -9.885244e+01
-1.751040000000e-04, -8.880374e-01, 9.953280e-04, -9.834791e+01
-1.728000000000e-04, -8.813966e-01, 9.976320e-04, -9.783585e+01
-1.704960000000e-04, -8.744505e-01, 9.999360e-04, -9.865188e+01
-1.681920000000e-04, -8.673517e-01, 1.002240e-03, -1.012707e+02
-1.658880000000e-04, -8.600239e-01, 1.004544e-03, -1.060399e+02
-1.635840000000e-04, -8.525434e-01, 1.006848e-03, -1.105607e+02
-1.612800000000e-04, -8.448339e-01, 1.009152e-03, -1.064591e+02
-1.589760000000e-04, -8.370482e-01, 1.011456e-03, -1.037522e+02
-1.566720000000e-04, -8.290334e-01, 1.013760e-03, -1.043886e+02
-1.543680000000e-04, -8.208659e-01, 1.016064e-03, -1.083370e+02
-1.520640000000e-04, -8.124695e-01, 1.018368e-03, -1.100883e+02
-1.497600000000e-04, -8.039967e-01, 1.020672e-03, -1.051916e+02
-1.474560000000e-04, -7.952950e-01, 1.022976e-03, -1.029248e+02
-1.451520000000e-04, -7.864406e-01, 1.025280e-03, -1.040018e+02
-1.428480000000e-04, -7.774335e-01, 1.027584e-03, -1.082355e+02
-1.405440000000e-04, -7.681974e-01, 1.029888e-03, -1.073431e+02
-1.382400000000e-04, -7.588087e-01, 1.032192e-03, -1.032732e+02
-1.359360000000e-04, -7.493436e-01, 1.034496e-03, -1.018492e+02
-1.336320000000e-04, -7.396495e-01, 1.036800e-03, -1.022264e+02
-1.313280000000e-04, -7.298791e-01, 1.039104e-03, -1.029332e+02
-1.290240000000e-04, -7.199561e-01, 1.041408e-03, -1.029238e+02
-1.267200000000e-04, -7.098040e-01, 1.043712e-03, -1.030106e+02
-1.244160000000e-04, -6.994993e-01, 1.046016e-03, -1.036262e+02
-1.221120000000e-04, -6.890419e-01, 1.048320e-03, -1.039337e+02
-1.198080000000e-04, -6.785845e-01, 1.050624e-03, -1.031969e+02
-1.175040000000e-04, -6.678218e-01, 1.052928e-03, -1.023098e+02
-1.152000000000e-04, -6.569828e-01, 1.055232e-03, -1.023650e+02
-1.128960000000e-04, -6.459911e-01, 1.057536e-03, -1.033441e+02
-1.105920000000e-04, -6.348468e-01, 1.059840e-03, -1.047836e+02
-1.082880000000e-04, -6.236261e-01, 1.062144e-03, -1.064858e+02
-1.059840000000e-04, -6.122527e-01, 1.064448e-03, -1.084447e+02
-1.036800000000e-04, -6.007267e-01, 1.066752e-03, -1.102736e+02
-1.013760000000e-04, -5.891244e-01, 1.069056e-03, -1.109026e+02
-9.907200000000e-05, -5.772930e-01, 1.071360e-03, -1.095603e+02
-9.676800000000e-05, -5.654617e-01, 1.073664e-03, -1.076012e+02
-9.446400000000e-05, -5.534777e-01, 1.075968e-03, -1.073025e+02
-9.216000000000e-05, -5.414173e-01, 1.078272e-03, -1.111215e+02
-8.985600000000e-05, -5.291280e-01, 1.080576e-03, -1.192940e+02
-8.755200000000e-05, -5.167624e-01, 1.082880e-03, -1.107331e+02
-8.524800000000e-05, -5.043204e-01, 1.085184e-03, -1.111561e+02
-8.294400000000e-05, -4.918021e-01, 1.087488e-03, -1.285809e+02
-8.064000000000e-05, -4.791311e-01, 1.089792e-03, -1.109225e+02
-7.833600000000e-05, -4.664601e-01, 1.092096e-03, -1.048073e+02
-7.603200000000e-05, -4.535601e-01, 1.094400e-03, -1.024506e+02
-7.372800000000e-05, -4.405838e-01, 1.096704e-03, -1.030424e+02
-7.142400000000e-05, -4.275312e-01, 1.099008e-03, -1.086683e+02
-6.912000000000e-05, -4.144022e-01, 1.101312e-03, -1.131184e+02
-6.681600000000e-05, -4.011969e-01, 1.103616e-03, -1.034538e+02
-6.451200000000e-05, -3.879153e-01, 1.105920e-03, -1.003600e+02
-6.220800000000e-05, -3.744810e-01, 1.108224e-03, -9.934584e+01
-5.990400000000e-05, -3.609703e-01, 1.110528e-03, -9.922421e+01
-5.760000000000e-05, -3.475360e-01, 1.112832e-03, -9.973351e+01
-5.529600000000e-05, -3.338728e-01, 1.115136e-03, -1.014329e+02
-5.299200000000e-05, -3.202095e-01, 1.117440e-03, -1.059160e+02
-5.068800000000e-05, -3.064698e-01, 1.119744e-03, -1.080717e+02
-4.838400000000e-05, -2.927302e-01, 1.122048e-03, -1.010387e+02
-4.608000000000e-05, -2.788379e-01, 1.124352e-03, -9.758021e+01
-4.377600000000e-05, -2.648693e-01, 1.126656e-03, -9.681025e+01
-4.147200000000e-05, -2.508244e-01, 1.128960e-03, -9.861268e+01
-3.916800000000e-05, -2.368558e-01, 1.131264e-03, -1.039703e+02
-3.686400000000e-05, -2.227345e-01, 1.133568e-03, -1.172380e+02
-3.456000000000e-05, -2.086132e-01, 1.135872e-03, -1.143146e+02
-3.225600000000e-05, -1.944156e-01, 1.138176e-03, -1.143963e+02
-2.995200000000e-05, -1.802180e-01, 1.140480e-03, -1.242460e+02
-2.764800000000e-05, -1.659441e-01, 1.142784e-03, -1.066327e+02
-2.534400000000e-05, -1.517465e-01, 1.145088e-03, -1.002581e+02
-2.304000000000e-05, -1.373962e-01, 1.147392e-03, -9.773013e+01
-2.073600000000e-05, -1.229696e-01, 1.149696e-03, -9.801903e+01
-1.843200000000e-05, -1.086193e-01, 1.152000e-03, -1.007436e+02
-1.612800000000e-05, -9.419273e-02, 1.154304e-03, -1.047534e+02
-1.382400000000e-05, -7.976612e-02, 1.156608e-03, -1.107606e+02
-1.152000000000e-05, -6.533952e-02, 1.158912e-03, -1.143172e+02
-9.216000000000e-06, -5.091292e-02, 1.161216e-03, -1.024229e+02
-6.912000000000e-06, -3.640999e-02, 1.163520e-03, -9.857855e+01
-4.608000000000e-06, -2.198339e-02, 1.165824e-03, -9.789966e+01
-2.304000000000e-06, -7.556791e-03, 1.168128e-03, -9.852301e+01
0.000000000000e+00, 6.946141e-03, 1.170432e-03, -9.808135e+01
2.304000000000e-06, 2.144907e-02, 1.172736e-03, -9.744655e+01
4.608000000000e-06, 3.595200e-02, 1.175040e-03, -9.865333e+01
6.912000000000e-06, 5.037861e-02, 1.177344e-03, -1.018799e+02
9.216000000000e-06, 6.480521e-02, 1.179648e-03, -1.043967e+02
1.152000000000e-05, 7.930814e-02, 1.181952e-03, -1.066938e+02
1.382400000000e-05, 9.373474e-02, 1.184256e-03, -1.129257e+02
1.612800000000e-05, 1.080850e-01, 1.186560e-03, -1.024317e+02
1.843200000000e-05, 1.224353e-01, 1.188864e-03, -9.801418e+01
2.073600000000e-05, 1.367855e-01, 1.191168e-03, -9.738162e+01
2.304000000000e-05, 1.511358e-01, 1.193472e-03, -9.933836e+01
2.534400000000e-05, 1.654861e-01, 1.195776e-03, -1.028343e+02
2.764800000000e-05, 1.796837e-01, 1.198080e-03, -1.051423e+02
2.995200000000e-05, 1.939576e-01, 1.200384e-03, -1.040184e+02
3.225600000000e-05, 2.081552e-01, 1.202688e-03, -1.017670e+02
3.456000000000e-05, 2.222765e-01, 1.204992e-03, -1.005822e+02
3.686400000000e-05, 2.363215e-01, 1.207296e-03, -1.007751e+02
3.916800000000e-05, 2.503664e-01, 1.209600e-03, -1.023430e+02
4.147200000000e-05, 2.644113e-01, 1.211904e-03, -1.058603e+02
4.377600000000e-05, 2.783036e-01, 1.214208e-03, -1.124144e+02
4.608000000000e-05, 2.921196e-01, 1.216512e-03, -1.114576e+02
4.838400000000e-05, 3.060119e-01, 1.218816e-03, -1.058700e+02
5.068800000000e-05, 3.197515e-01, 1.221120e-03, -1.031494e+02
5.299200000000e-05, 3.334148e-01, 1.223424e-03, -1.019351e+02
5.529600000000e-05, 3.470017e-01, 1.225728e-03, -1.016474e+02
5.760000000000e-05, 3.605124e-01, 1.228032e-03, -1.025066e+02
5.990400000000e-05, 3.740230e-01, 1.230336e-03, -1.054469e+02
6.220800000000e-05, 3.874573e-01, 1.232640e-03, -1.092673e+02
6.451200000000e-05, 4.007389e-01, 1.234944e-03, -1.054761e+02
6.681600000000e-05, 4.139442e-01, 1.237248e-03, -1.035495e+02
6.912000000000e-05, 4.270732e-01, 1.239552e-03, -1.058552e+02
7.142400000000e-05, 4.401258e-01, 1.241856e-03, -1.077160e+02
7.372800000000e-05, 4.531021e-01, 1.244160e-03, -1.019368e+02
7.603200000000e-05, 4.660021e-01, 1.246464e-03, -9.906269e+01
7.833600000000e-05, 4.787494e-01, 1.248768e-03, -9.909276e+01
8.064000000000e-05, 4.913441e-01, 1.251072e-03, -1.014477e+02
8.294400000000e-05, 5.038624e-01, 1.253376e-03, -1.046339e+02
8.524800000000e-05, 5.163807e-01, 1.255680e-03, -1.043955e+02
8.755200000000e-05, 5.286700e-01, 1.257984e-03, -1.005629e+02
8.985600000000e-05, 5.409594e-01, 1.260288e-03, -9.736180e+01
9.216000000000e-05, 5.530960e-01, 1.262592e-03, -9.631001e+01
9.446400000000e-05, 5.650037e-01, 1.264896e-03, -9.737839e+01
9.676800000000e-05, 5.769877e-01, 1.267200e-03, -9.984488e+01
9.907200000000e-05, 5.886664e-01, 1.269504e-03, -1.026161e+02
1.013760000000e-04, 6.003450e-01, 1.271808e-03, -1.065184e+02
1.036800000000e-04, 6.118711e-01, 1.274112e-03, -1.075575e+02
1.059840000000e-04, 6.231681e-01, 1.276416e-03, -1.021731e+02
1.082880000000e-04, 6.344651e-01, 1.278720e-03, -1.002706e+02
1.105920000000e-04, 6.456095e-01, 1.281024e-03, -1.014958e+02
1.128960000000e-04, 6.566012e-01, 1.283328e-03, -1.041405e+02
1.152000000000e-04, 6.674402e-01, 1.285632e-03, -1.046545e+02
1.175040000000e-04, 6.781266e-01, 1.287936e-03, -1.024811e+02
1.198080000000e-04, 6.887366e-01, 1.290240e-03, -1.013550e+02
1.221120000000e-04, 6.991940e-01, 1.292544e-03, -1.045768e+02
1.244160000000e-04, 7.094224e-01, 1.294848e-03, -1.285833e+02
1.267200000000e-04, 7.195744e-01, 1.297152e-03, -1.032991e+02
1.290240000000e-04, 7.294975e-01, 1.299456e-03, -9.962641e+01
1.313280000000e-04, 7.393442e-01, 1.301760e-03, -9.954615e+01
1.336320000000e-04, 7.489619e-01, 1.304064e-03, -1.014306e+02
1.359360000000e-04, 7.585033e-01, 1.306368e-03, -1.048592e+02
1.382400000000e-04, 7.678921e-01, 1.308672e-03, -1.091650e+02
1.405440000000e-04, 7.770518e-01, 1.310976e-03, -1.089770e+02
1.428480000000e-04, 7.860589e-01, 1.313280e-03, -1.060098e+02
1.451520000000e-04, 7.949897e-01, 1.315584e-03, -1.056313e+02
1.474560000000e-04, 8.036914e-01, 1.317888e-03, -1.080000e+02
1.497600000000e-04, 8.121642e-01, 1.320192e-03, -1.058187e+02
1.520640000000e-04, 8.205606e-01, 1.322496e-03, -1.010752e+02
1.543680000000e-04, 8.287281e-01, 1.324800e-03, -9.905901e+01
1.566720000000e-04, 8.367428e-01, 1.327104e-03, -9.958467e+01
1.589760000000e-04, 8.446049e-01, 1.329408e-03, -1.024475e+02
1.612800000000e-04, 8.522381e-01, 1.331712e-03, -1.063608e+02
1.635840000000e-04, 8.597185e-01, 1.334016e-03, -1.064561e+02
1.658880000000e-04, 8.670463e-01, 1.336320e-03, -1.055227e+02
1.681920000000e-04, 8.741451e-01, 1.338624e-03, -1.067943e+02
1.704960000000e-04, 8.810913e-01, 1.340928e-03, -1.098337e+02
1.728000000000e-04, 8.878848e-01, 1.343232e-03, -1.060271e+02
1.751040000000e-04, 8.943729e-01, 1.345536e-03, -1.010605e+02
1.774080000000e-04, 9.007847e-01, 1.347840e-03, -9.899928e+01
1.797120000000e-04, 9.069676e-01, 1.350144e-03, -9.938807e+01
1.820160000000e-04, 9.129977e-01, 1.352448e-03, -1.015271e+02
1.843200000000e-04, 9.187989e-01, 1.354752e-03, -1.030983e+02
1.866240000000e-04, 9.244474e-01, 1.357056e-03, -1.031506e+02
1.889280000000e-04, 9.298669e-01, 1.359360e-03, -1.051823e+02
1.912320000000e-04, 9.350574e-01, 1.361664e-03, -1.129569e+02
1.935360000000e-04, 9.400953e-01, 1.363968e-03, -1.159952e+02
1.958400000000e-04, 9.449042e-01, 1.366272e-03, -1.117801e+02
1.981440000000e-04, 9.495604e-01, 1.368576e-03, -1.149883e+02
2.004480000000e-04, 9.539876e-01, 1.370880e-03, -1.181816e+02
2.027520000000e-04, 9.581858e-01, 1.373184e-03, -1.234273e+02
2.050560000000e-04, 9.622314e-01, 1.375488e-03, -1.122870e+02
2.073600000000e-04, 9.661243e-01, 1.377792e-03, -1.049622e+02
2.096640000000e-04, 9.697882e-01, 1.380096e-03, -1.016707e+02
2.119680000000e-04, 9.732231e-01, 1.382400e-03, -1.007451e+02
2.142720000000e-04, 9.763526e-01, 1.384704e-03, -1.015474e+02
2.165760000000e-04, 9.794059e-01, 1.387008e-03, -1.035473e+02
2.188800000000e-04, 9.822301e-01, 1.389312e-03, -1.058471e+02
2.211840000000e-04, 9.849017e-01, 1.391616e-03, -1.061553e+02
2.234880000000e-04, 9.872680e-01, 1.393920e-03, -1.037589e+02
2.257920000000e-04, 9.894816e-01, 1.396224e-03, -1.018047e+02
2.280960000000e-04, 9.914662e-01, 1.398528e-03, -1.020708e+02
2.304000000000e-04, 9.932218e-01, 1.400832e-03, -1.062110e+02
2.327040000000e-04, 9.948248e-01, 1.403136e-03, -1.262794e+02
2.350080000000e-04, 9.961988e-01, 1.405440e-03, -1.082345e+02
2.373120000000e-04, 9.973437e-01, 1.407744e-03, -1.055103e+02
2.396160000000e-04, 9.983360e-01, 1.410048e-03, -1.058053e+02
2.419200000000e-04, 9.990230e-01, 1.412352e-03, -1.038464e+02
2.442240000000e-04, 9.995573e-01, 1.414656e-03, -1.014596e+02
2.465280000000e-04, 9.998627e-01, 1.416960e-03, -1.007132e+02
2.488320000000e-04, 9.999390e-01, 1.419264e-03, -1.013533e+02
2.511360000000e-04, 9.998627e-01, 1.421568e-03, -1.029826e+02
2.534400000000e-04, 9.995573e-01, 1.423872e-03, -1.055222e+02
2.557440000000e-04, 9.990230e-01, 1.426176e-03, -1.078210e+02
2.580480000000e-04, 9.983360e-01, 1.428480e-03, -1.091525e+02
2.603520000000e-04, 9.973437e-01, 1.430784e-03, -1.148994e+02
2.626560000000e-04, 9.961988e-01, 1.433088e-03, -1.192858e+02
2.649600000000e-04, 9.948248e-01, 1.435392e-03, -1.121463e+02
2.672640000000e-04, 9.933745e-01, 1.437696e-03, -1.135882e+02
2.695680000000e-04, 9.915425e-01, 1.440000e-03, -1.124317e+02
2.718720000000e-04, 9.895579e-01, 1.442304e-03, -1.103262e+02
2.741760000000e-04, 9.874207e-01, 1.444608e-03, -1.113861e+02
2.764800000000e-04, 9.850544e-01, 1.446912e-03, -1.090940e+02
2.787840000000e-04, 9.823828e-01, 1.449216e-03, -1.044425e+02
2.810880000000e-04, 9.795585e-01, 1.451520e-03, -1.014147e+02
2.833920000000e-04, 9.765816e-01, 1.453824e-03, -1.002271e+02
2.856960000000e-04, 9.733757e-01, 1.456128e-03, -1.009807e+02
2.880000000000e-04, 9.699408e-01, 1.458432e-03, -1.038940e+02
2.903040000000e-04, 9.662769e-01, 1.460736e-03, -1.095156e+02
2.926080000000e-04, 9.624604e-01, 1.463040e-03, -1.210192e+02
2.949120000000e-04, 9.584911e-01, 1.465344e-03, -1.260789e+02
2.972160000000e-04, 9.541403e-01, 1.467648e-03, -1.201919e+02
2.995200000000e-04, 9.497894e-01, 1.469952e-03, -1.089764e+02
3.018240000000e-04, 9.451332e-01, 1.472256e-03, -1.045343e+02
3.041280000000e-04, 9.403243e-01, 1.474560e-03, -1.050554e+02
3.064320000000e-04, 9.352864e-01, 1.476864e-03, -1.063765e+02
3.087360000000e-04, 9.301722e-01, 1.479168e-03, -1.015762e+02
3.110400000000e-04, 9.247527e-01, 1.481472e-03, -9.939107e+01
3.133440000000e-04, 9.190279e-01, 1.483776e-03, -1.006266e+02
3.156480000000e-04, 9.133030e-01, 1.486080e-03, -1.053736e+02
3.179520000000e-04, 9.072729e-01, 1.488384e-03, -1.114969e+02
3.202560000000e-04, 9.010901e-01, 1.490688e-03, -1.070212e+02
3.225600000000e-04, 8.946782e-01, 1.492992e-03, -1.037506e+02
3.248640000000e-04, 8.881901e-01, 1.495296e-03, -1.018476e+02
3.271680000000e-04, 8.813966e-01, 1.497600e-03, -1.004137e+02
3.294720000000e-04, 8.744505e-01, 1.499904e-03, -9.938039e+01
3.317760000000e-04, 8.673517e-01, 1.502208e-03, -9.888871e+01
3.340800000000e-04, 8.601002e-01, 1.504512e-03, -9.912825e+01
3.363840000000e-04, 8.526197e-01, 1.506816e-03, -1.004119e+02
3.386880000000e-04, 8.449866e-01, 1.509120e-03, -1.030291e+02
3.409920000000e-04, 8.371245e-01, 1.511424e-03, -1.073388e+02
3.432960000000e-04, 8.291097e-01, 1.513728e-03, -1.149219e+02
3.456000000000e-04, 8.209423e-01, 1.516032e-03, -1.114826e+02
3.479040000000e-04, 8.125458e-01, 1.518336e-03, -1.047259e+02
3.502080000000e-04, 8.040731e-01, 1.520640e-03, -1.013281e+02
3.525120000000e-04, 7.954476e-01, 1.522944e-03, -9.976392e+01
3.548160000000e-04, 7.865169e-01, 1.525248e-03, -9.932090e+01
3.571200000000e-04, 7.775098e-01, 1.527552e-03, -9.979074e+01
3.594240000000e-04, 7.683501e-01, 1.529856e-03, -1.016972e+02
3.617280000000e-04, 7.589613e-01, 1.532160e-03, -1.061375e+02
3.640320000000e-04, 7.494962e-01, 1.534464e-03, -1.138996e+02
3.663360000000e-04, 7.398022e-01, 1.536768e-03, -1.122156e+02
3.686400000000e-04, 7.300318e-01, 1.539072e-03, -1.105157e+02
3.709440000000e-04, 7.200324e-01, 1.541376e-03, -1.123473e+02
3.732480000000e-04, 7.099567e-01, 1.543680e-03, -1.106892e+02
3.755520000000e-04, 6.996520e-01, 1.545984e-03, -1.056962e+02
3.778560000000e-04, 6.891946e-01, 1.548288e-03, -1.027047e+02
3.801600000000e-04, 6.786609e-01, 1.550592e-03, -1.016021e+02
3.824640000000e-04, 6.679745e-01, 1.552896e-03, -1.016442e+02
3.847680000000e-04, 6.571355e-01, 1.555200e-03, -1.016759e+02
3.870720000000e-04, 6.461438e-01, 1.557504e-03, -1.014791e+02
3.893760000000e-04, 6.349994e-01, 1.559808e-03, -1.014443e+02
3.916800000000e-04, 6.237787e-01, 1.562112e-03, -1.008396e+02
3.939840000000e-04, 6.124054e-01, 1.564416e-03, -1.001986e+02
3.962880000000e-04, 6.008794e-01, 1.566720e-03, -1.012930e+02
3.985920000000e-04, 5.892770e-01, 1.569024e-03, -1.057551e+02
4.008960000000e-04, 5.774457e-01, 1.571328e-03, -1.103663e+02
4.032000000000e-04, 5.656143e-01, 1.573632e-03, -1.027539e+02
4.055040000000e-04, 5.536303e-01, 1.575936e-03, -9.894948e+01
4.078080000000e-04, 5.415700e-01, 1.578240e-03, -9.778534e+01
4.101120000000e-04, 5.292807e-01, 1.580544e-03, -9.861788e+01
4.124160000000e-04, 5.169914e-01, 1.582848e-03, -1.010098e+02
4.147200000000e-04, 5.044730e-01, 1.585152e-03, -1.027525e+02
4.170240000000e-04, 4.919547e-01, 1.587456e-03, -1.012187e+02
4.193280000000e-04, 4.793601e-01, 1.589760e-03, -9.939090e+01
4.216320000000e-04, 4.666127e-01, 1.592064e-03, -9.892834e+01
4.239360000000e-04, 4.537128e-01, 1.594368e-03, -1.000315e+02
4.262400000000e-04, 4.407365e-01, 1.596672e-03, -1.026503e+02
4.285440000000e-04, 4.276838e-01, 1.598976e-03, -1.064070e+02
4.308480000000e-04, 4.145549e-01, 1.601280e-03, -1.097049e+02
4.331520000000e-04, 4.013496e-01, 1.603584e-03, -1.090221e+02
4.354560000000e-04, 3.880679e-01, 1.605888e-03, -1.064224e+02
4.377600000000e-04, 3.747100e-01, 1.608192e-03, -1.051803e+02
4.400640000000e-04, 3.612757e-01, 1.610496e-03, -1.056040e+02
4.423680000000e-04, 3.476887e-01, 1.612800e-03, -1.063970e+02
4.446720000000e-04, 3.341018e-01, 1.615104e-03, -1.055910e+02
4.469760000000e-04, 3.204385e-01, 1.617408e-03, -1.041107e+02
4.492800000000e-04, 3.066225e-01, 1.619712e-03, -1.034220e+02
4.515840000000e-04, 2.928829e-01, 1.622016e-03, -1.038686e+02
